    1529,   1.050418,   0.389733,  -0.622536
    1544,   1.529573,   1.062138,  -1.161997
    1560,   1.271013,   0.815785,  -0.920772
    1575,   0.830678,   0.069279,   0.081487
    1591,   1.049320,  -0.294390,   0.583227
    1607,   0.925288,  -0.393274,   0.633278
    1623,   0.883049,  -0.415003,   0.582494
    1638,   1.111701,   0.125313,  -0.142404
    1654,   0.539523,   0.182934,  -0.076726
    1669,   0.826405,   0.294024,   0.086004
    1685,   1.000732,   0.521089,   0.172801
    1700,   1.158457,   0.242019,   0.198193
    1716,   1.133431,   0.126167,   0.259354
    1732,   1.065556,   0.114692,   0.359580
    1747,   1.039309,   0.094793,   0.139596
    1763,   0.916743,  -0.014100,   0.075871
    1779,   0.868400,   0.351889,  -0.049380
    1794,   0.935787,   0.525728,  -0.217604
    1810,   1.018312,   0.577489,  -0.243972
    1825,   0.957029,   0.450528,  -0.248611
    1841,   1.031252,   0.294024,  -0.096747
    1857,   1.062748,   0.459318,  -0.080877
    1872,   1.070073,   0.462980,  -0.130684
    1888,   0.936642,   0.652445,  -0.316853
    1904,   1.043216,   0.755722,  -0.386559
    1919,   1.123787,   0.806263,  -0.201001
    1935,   0.963621,   0.353842,  -0.357261
    1950,   0.896478,   0.277910,  -0.226882
    1966,   0.775865,   0.575047,  -0.217604
    1982,   0.738876,   0.281816,   0.035464
    1997,   0.936031,   0.112128,  -0.098456
    2013,   1.012208,   0.253739,  -0.145822
    2029,   1.067509,   0.361289,  -0.150583
    2044,   0.787585,   1.071904,  -0.563084
    2060,   0.668193,   0.635842,  -0.932003
    2076,   0.713361,   0.516450,  -0.840933
    2091,   0.841055,   0.515962,  -0.788195
    2107,   0.675761,   0.526949,  -0.589941
    2122,   0.484588,   0.643655,  -0.374351
    2138,   0.320515,   0.775987,  -0.456144
    2154,   0.304157,   0.791369,  -0.474211
    2169,   0.178050,   0.874504,  -0.601538
    2185,  -0.083928,   0.973387,  -0.739608
    2200,  -0.388146,   1.093023,  -0.693707
    2216,  -0.437099,   1.127327,  -0.651712
    2232,  -0.592138,   1.276262,  -0.408533
    2247,  -0.478362,   1.543368,  -0.058414
    2263,  -0.376793,   1.636758,  -0.122627
    2279,  -0.243240,   1.689373,  -0.317463
    2294,  -0.127266,   1.755295,  -0.440029
    2310,   0.068425,   1.682415,  -0.300617
    2325,   0.143014,   1.302875,  -0.191723
    2341,   0.142526,   0.825795,  -0.198559
    2357,   0.080510,   0.363242,  -0.124580
    2372,   0.184765,   0.047427,   0.010193
    2388,   0.617408,  -0.591284,  -0.262284
    2404,   1.900201,  -0.208204,  -1.406397
    2419,   1.289813,   0.875725,  -0.879875
    2435,   0.242507,   0.929439,   0.072697
    2450,   0.272905,   0.643167,  -0.026674
    2466,   0.846792,  -0.916743,  -0.516328
    2482,   0.749496,  -2.036196,  -0.626808
    2497,   0.685039,  -1.766892,  -0.315998
    2513,   0.880364,  -0.834707,  -0.205152
    2529,   1.170177,  -0.270952,  -0.220778
    2544,   1.050784,  -0.135445,  -0.114082
    2560,   1.102667,   0.247879,   0.053897
    2575,   1.146005,   0.361533,   0.199170
    2591,   1.062992,   0.167552,   0.374474
    2607,   0.917475,  -0.083440,   0.548312
    2622,   0.826772,  -0.357016,   0.965208
    2638,   0.937252,  -0.482512,   1.093023
    2653,   0.826650,  -0.830312,   1.263444
    2669,   0.737167,  -1.002686,   1.497223
    2685,   0.691632,  -0.966307,   1.608680
    2700,   0.574925,  -0.766831,   1.602942
    2716,   0.531954,  -0.657694,   1.233657
    2731,   0.687237,  -0.684551,   0.921382
    2747,   0.848379,  -0.737044,   1.086431
    2763,   0.841909,  -0.449429,   1.026369
    2779,   0.821034,  -0.420619,   0.983886
    2794,   0.769273,  -0.421351,   0.968016
    2810,   0.765855,  -0.420131,   0.968992
    2825,   0.763902,  -0.414515,   0.962888
    2841,   0.694317,  -0.364707,   0.855704
    2868,   0.583959,  -0.399622,   0.748031
    2884,   0.767076,  -0.250687,   0.838369
    2899,   0.679058,  -0.071965,   0.831411
    2915,   0.488494,  -0.021791,   0.560886
    2930,   0.641091,   0.366050,   0.432582
    2946,   1.750046,   0.800037,   0.281084
    2962,   2.092108,   0.298907,   0.714338
    2977,   0.700177,   0.535738,   0.248978
    2993,   0.871330,   0.566502,   0.589575
    3009,   1.023195,   0.654154,   0.388146
    3024,   1.059574,   0.755234,   0.128853
    3040,   0.974364,   0.734725,   0.023378
    3055,   0.860831,   0.770372,   0.025331
